CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
17200,MR.,RUSSELL,SHE,10/3/1945,S,M,russell4@adventure-works.com,"$80,000 ",5,Partial College,Professional,N
17201,MR.,VINCENT,YANG,11/21/1945,S,M,vincent5@adventure-works.com,"$80,000 ",5,Partial College,Professional,N
17202,MRS.,DEANNA,MARTINEZ,4/17/1945,M,F,deanna21@adventure-works.com,"$110,000 ",3,Bachelors,Management,Y
17203,MRS.,CHRISTINE,RAJE,2/18/1945,M,F,christine9@adventure-works.com,"$130,000 ",4,Partial College,Professional,Y
17204,MRS.,EVELYN,MARTINEZ,5/27/1945,S,F,evelyn18@adventure-works.com,"$130,000 ",4,Partial College,Professional,N
17205,MRS.,LISA,WANG,8/15/1945,S,F,lisa4@adventure-works.com,"$150,000 ",3,Graduate Degree,Management,N
17206,MR.,SPENCER,GONZALES,1/12/1954,M,M,spencer19@adventure-works.com,"$90,000 ",3,High School,Professional,N
17207,MR.,IAN,TORRES,5/16/1953,S,M,ian70@adventure-works.com,"$80,000 ",4,Partial College,Professional,Y
17208,MR.,JACOB,MILLER,3/27/1953,M,M,jacob6@adventure-works.com,"$80,000 ",4,Partial College,Professional,Y
17209,MRS.,JACQUELINE,JAMES,8/20/1953,M,F,jacqueline32@adventure-works.com,"$90,000 ",4,Partial College,Professional,N
17210,MR.,KARL,DENG,8/13/1954,S,M,karl1@adventure-works.com,"$130,000 ",3,Partial College,Professional,N
17211,MRS.,VIRGINIA,RODRIGUEZ,9/11/1953,M,F,virginia22@adventure-works.com,"$100,000 ",3,Bachelors,Management,Y
17212,MRS.,JACQUELINE,COLEMAN,6/17/1952,S,F,jacqueline6@adventure-works.com,"$80,000 ",4,High School,Professional,Y
17214,MR.,DAMIEN,LIU,9/20/1952,M,M,damien3@adventure-works.com,"$130,000 ",4,High School,Professional,Y
17215,MR.,JUAN,BELL,4/13/1951,S,M,juan24@adventure-works.com,"$90,000 ",4,High School,Professional,Y
17216,MRS.,KATHLEEN,RAMOS,6/10/1950,M,F,kathleen18@adventure-works.com,"$90,000 ",4,High School,Management,Y
17217,MRS.,RAQUEL,GILL,6/4/1950,M,F,raquel10@adventure-works.com,"$100,000 ",3,Partial College,Management,Y
17218,MR.,CRAIG,CARLSON,3/20/1950,M,M,craig17@adventure-works.com,"$110,000 ",4,High School,Management,Y
17219,MRS.,KELSEY,SHARMA,10/25/1949,M,F,kelsey9@adventure-works.com,"$80,000 ",5,High School,Management,Y
17220,MR.,GLENN,WANG,3/2/1949,M,M,glenn2@adventure-works.com,"$90,000 ",4,High School,Management,N
17221,MR.,RICKY,NAVARRO,10/2/1949,M,M,ricky10@adventure-works.com,"$90,000 ",4,High School,Management,N
17222,MRS.,CAROLYN,SERRANO,6/25/1948,M,F,carolyn37@adventure-works.com,"$70,000 ",5,Partial High School,Skilled Manual,Y
17223,MR.,FRANCIS,TORRES,9/10/1948,M,M,francis9@adventure-works.com,"$80,000 ",5,High School,Management,Y
17224,MRS.,MANDY,LI,10/20/1948,M,F,mandy4@adventure-works.com,"$90,000 ",4,Partial High School,Skilled Manual,Y
17225,MR.,LAWRENCE,DOMINGUEZ,6/1/1948,M,M,lawrence11@adventure-works.com,"$160,000 ",5,Partial High School,Professional,Y
17226,MR.,GILBERT,MCDONALD,8/5/1947,M,M,gilbert3@adventure-works.com,"$130,000 ",5,Partial High School,Professional,Y
17227,MS.,ERIKA,GUTIERREZ,2/15/1975,M,F,erika8@adventure-works.com,"$60,000 ",0,Bachelors,Professional,Y
17228,MS.,KRYSTAL,ZIMMERMAN,11/21/1975,S,F,krystal10@adventure-works.com,"$60,000 ",0,Bachelors,Professional,N
17229,MS.,MARIA,WATSON,4/19/1976,S,F,maria19@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
17230,MR.,LANCE,SUAREZ,12/13/1975,M,M,lance19@adventure-works.com,"$80,000 ",0,Bachelors,Professional,Y
17231,MS.,TINA,GARCIA,7/1/1974,S,F,tina16@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
17232,MR.,WALTER,JIMENEZ,6/5/1975,M,M,walter18@adventure-works.com,"$90,000 ",0,Bachelors,Professional,Y
17233,MS.,MICHELE,RAMAN,11/25/1975,M,F,michele26@adventure-works.com,"$90,000 ",0,Bachelors,Professional,Y
17234,MS.,ANNA,JENKINS,3/5/1974,S,F,anna31@adventure-works.com,"$70,000 ",0,Bachelors,Professional,Y
17235,MR.,JOSHUA,JACKSON,10/13/1974,S,M,joshua13@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
17236,MR.,HAROLD,CHANDRA,10/24/1974,S,M,harold0@adventure-works.com,"$70,000 ",0,Partial High School,Professional,N
17237,MS.,BRIDGET,SHEN,10/13/1974,S,F,bridget3@adventure-works.com,"$80,000 ",0,Bachelors,Professional,N
17238,MR.,JORDAN,PATTERSON,5/22/1974,S,M,jordan7@adventure-works.com,"$80,000 ",0,Bachelors,Professional,Y
17239,MS.,DESIREE,ROMERO,8/23/1973,M,F,desiree5@adventure-works.com,"$100,000 ",0,High School,Management,N
17240,MR.,DUSTIN,LUO,7/15/1973,M,M,dustin5@adventure-works.com,"$110,000 ",0,Partial College,Management,N
17241,MR.,OMAR,CHANDER,7/23/1973,M,M,omar36@adventure-works.com,"$110,000 ",0,Partial College,Management,Y
17242,MR.,DALE,CHANDE,4/28/1973,M,M,dale12@adventure-works.com,"$110,000 ",0,Partial College,Management,Y
17243,MS.,MIRANDA,FLORES,4/8/1972,M,F,miranda12@adventure-works.com,"$100,000 ",0,High School,Management,Y
17244,MS.,KELLIE,DOMINGUEZ,2/25/1972,M,F,kellie11@adventure-works.com,"$100,000 ",0,High School,Management,Y
17245,MS.,REGINA,MEHTA,4/11/1971,M,F,regina13@adventure-works.com,"$80,000 ",0,Bachelors,Professional,Y
17246,MR.,MICAH,WU,1/9/1971,S,M,micah17@adventure-works.com,"$90,000 ",0,Bachelors,Professional,Y
17247,MR.,MICHAEL,MOORE,10/21/1971,M,M,michael40@adventure-works.com,"$90,000 ",0,Bachelors,Professional,Y
17248,MS.,ALICIA,BECK,3/3/1972,M,F,alicia16@adventure-works.com,"$120,000 ",0,Partial High School,Professional,Y
17249,MR.,CARL,GOEL,11/9/1972,M,M,carl18@adventure-works.com,"$120,000 ",0,Partial High School,Professional,Y
17250,MS.,ALICIA,SHE,3/13/1972,M,F,alicia0@adventure-works.com,"$150,000 ",0,Partial High School,Professional,Y
17251,MS.,TONYA,NARA,4/13/1971,M,F,tonya16@adventure-works.com,"$100,000 ",0,High School,Management,Y
17252,MS.,COLLEEN,ZHU,11/14/1971,M,F,colleen14@adventure-works.com,"$100,000 ",0,High School,Management,Y
17253,MR.,ROY,SURI,4/2/1971,M,M,roy0@adventure-works.com,"$100,000 ",0,High School,Management,Y
17254,MS.,MARGARET,LIANG,11/12/1971,M,F,margaret23@adventure-works.com,"$100,000 ",0,High School,Management,N
17255,MS.,CARLY,NATH,9/3/1970,M,F,carly16@adventure-works.com,"$100,000 ",0,Partial High School,Professional,Y
17256,MR.,NOAH,FLORES,4/13/1970,M,M,noah9@adventure-works.com,"$110,000 ",0,High School,Management,Y
17257,MR.,DARREN,RANA,5/24/1970,M,M,darren14@adventure-works.com,"$130,000 ",5,High School,Management,N
17258,MR.,FERNANDO,GREEN,8/11/1971,M,M,fernando30@adventure-works.com,"$110,000 ",0,Partial High School,Professional,Y
17259,MS.,TRISHA,WANG,5/5/1971,M,F,trisha19@adventure-works.com,"$110,000 ",0,Partial High School,Management,Y
17260,MR.,SEAN,KING,12/6/1964,M,M,sean50@adventure-works.com,"$90,000 ",5,Partial College,Professional,Y
17261,MR.,KYLE,SHAN,8/18/1960,M,M,kyle27@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
17262,MRS.,KRISTY,MARTIN,10/25/1960,M,F,kristy0@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
17263,MRS.,JULIA,FLORES,8/12/1959,M,F,julia78@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
17264,MR.,IAN,SMITH,3/23/1959,S,M,ian1@adventure-works.com,"$70,000 ",1,Graduate Degree,Professional,Y
17265,MRS.,GRACE,FLORES,1/10/1959,M,F,grace60@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
17266,MR.,ELIJAH,HALL,7/3/1959,M,M,elijah48@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
17267,MRS.,ABIGAIL,STEWART,4/21/1958,M,F,abigail2@adventure-works.com,"$80,000 ",1,Partial College,Skilled Manual,Y
17268,MRS.,ALYSSA,HUGHES,10/2/1958,M,F,alyssa57@adventure-works.com,"$80,000 ",1,Partial College,Skilled Manual,Y
17269,MR.,KEVIN,RUSSELL,11/14/1958,S,M,kevin22@adventure-works.com,"$60,000 ",3,Bachelors,Professional,N
17270,MR.,JACK,PARKER,4/2/1958,S,M,jack34@adventure-works.com,"$60,000 ",3,Bachelors,Professional,N
17271,MRS.,SARAH,GRIFFIN,4/26/1958,M,F,sarah45@adventure-works.com,"$60,000 ",1,Bachelors,Professional,Y
17272,MRS.,MARY,HERNANDEZ,8/3/1958,S,F,mary31@adventure-works.com,"$60,000 ",1,Bachelors,Professional,Y
17273,MR.,JONATHON,TORRES,5/9/1958,M,M,jonathon9@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
17274,MR.,ARTURO,LU,11/16/1958,M,M,arturo12@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
17275,MR.,IAN,SANDERS,12/23/1958,M,M,ian68@adventure-works.com,"$80,000 ",5,Graduate Degree,Professional,Y
17276,MR.,ELIJAH,JENKINS,12/2/1929,S,M,elijah10@adventure-works.com,"$50,000 ",1,Graduate Degree,Management,Y
17277,MRS.,NICHOLE,GOEL,11/16/1969,M,F,nichole19@adventure-works.com,"$90,000 ",1,Graduate Degree,Management,Y
17278,MRS.,ISABELLA,PRICE,11/9/1969,M,F,isabella11@adventure-works.com,"$90,000 ",2,Bachelors,Professional,Y
17279,MRS.,TANYA,ALVAREZ,8/2/1968,M,F,tanya0@adventure-works.com,"$60,000 ",2,Bachelors,Professional,Y
17280,MRS.,DEANNA,MEHTA,11/12/1968,M,F,deanna17@adventure-works.com,"$60,000 ",2,Bachelors,Professional,Y
17281,MR.,FRANCIS,VAZQUEZ,3/7/1968,S,M,francis12@adventure-works.com,"$60,000 ",2,Bachelors,Professional,N
17282,MRS.,ALYSSA,ALEXANDER,8/3/1970,M,F,alyssa64@adventure-works.com,"$80,000 ",4,Graduate Degree,Management,Y
17283,MR.,HENRY,MADAN,6/24/1968,S,M,henry8@adventure-works.com,"$60,000 ",2,Bachelors,Professional,N
17284,MR.,GERALD,MARTIN,7/5/1968,S,M,gerald8@adventure-works.com,"$60,000 ",2,Bachelors,Professional,Y
17285,MR.,CLAYTON,DENG,8/2/1968,M,M,clayton21@adventure-works.com,"$60,000 ",2,Bachelors,Professional,Y
17286,MR.,RANDALL,RUBIO,2/14/1967,M,M,randall23@adventure-works.com,"$60,000 ",2,Bachelors,Professional,Y
17287,MR.,BILLY,SUAREZ,9/10/1967,M,M,billy19@adventure-works.com,"$70,000 ",5,Bachelors,Professional,N
17288,MR.,DWAYNE,TORRES,9/19/1969,S,M,dwayne11@adventure-works.com,"$120,000 ",1,Graduate Degree,Management,N
17289,MRS.,MALLORY,DIAZ,6/3/1967,M,F,mallory10@adventure-works.com,"$70,000 ",5,Bachelors,Professional,Y
17290,MRS.,JENNY,BECKER,5/15/1967,S,F,jenny43@adventure-works.com,"$80,000 ",5,Graduate Degree,Management,Y
17291,MR.,JORGE,HUANG,2/18/1966,S,M,jorge7@adventure-works.com,"$80,000 ",5,Graduate Degree,Management,Y
17292,MRS.,KELLIE,GILL,6/1/1966,S,F,kellie12@adventure-works.com,"$80,000 ",5,Graduate Degree,Management,Y
17293,MS.,ALEXANDRA,ALLEN,11/8/1966,M,F,alexandra90@adventure-works.com,"$90,000 ",0,Bachelors,Professional,Y
17294,MS.,RUTH,ARUN,4/19/1966,M,F,ruth11@adventure-works.com,"$90,000 ",0,Bachelors,Professional,Y
17295,MR.,VICTOR,SANZ,1/23/1966,M,M,victor20@adventure-works.com,"$90,000 ",0,Bachelors,Professional,Y
17296,MRS.,JOANNA,JOHNSTON,12/2/1965,S,F,joanna4@adventure-works.com,"$60,000 ",3,Bachelors,Professional,N
17297,MR.,TOMMY,KUMAR,4/27/1968,S,M,tommy4@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
17298,MR.,LUCAS,PETERSON,5/16/1968,S,M,lucas77@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
17299,MS.,JACLYN,FERRIER,8/3/1965,S,F,jaclyn44@adventure-works.com,"$70,000 ",0,Bachelors,Professional,Y
17300,MR.,IVAN,SAI,1/20/1965,S,M,ivan4@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
17301,MR.,NICOLAS,RAJI,4/2/1964,S,M,nicolas19@adventure-works.com,"$60,000 ",0,Bachelors,Professional,Y
17302,MS.,RUTH,VANCE,4/6/1964,S,F,ruth8@adventure-works.com,"$60,000 ",0,Bachelors,Professional,Y
17303,MR.,TERRENCE,TANG,10/18/1964,M,M,terrence4@adventure-works.com,"$60,000 ",3,Bachelors,Professional,Y
17304,MRS.,HALEY,CAMPBELL,11/19/1963,S,F,haley46@adventure-works.com,"$60,000 ",3,Bachelors,Professional,Y
17305,MR.,NEIL,TORRES,3/7/1963,M,M,neil11@adventure-works.com,"$60,000 ",3,Bachelors,Professional,Y
17306,MR.,EDGAR,PRASAD,1/13/1963,S,M,edgar10@adventure-works.com,"$60,000 ",3,Bachelors,Professional,N
17307,MR.,WARREN,CHANDE,11/10/1967,M,M,warren4@adventure-works.com,"$90,000 ",3,Bachelors,Professional,Y
17308,MRS.,DEBORAH,KUMAR,8/15/1962,M,F,deborah12@adventure-works.com,"$60,000 ",1,Bachelors,Professional,Y
17309,MRS.,AMY,MA,5/4/1962,S,F,amy22@adventure-works.com,"$60,000 ",1,Bachelors,Professional,Y
17310,MR.,ALEJANDRO,WANG,7/28/1961,M,M,alejandro3@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
17311,MS.,KIMBERLY,REED,11/3/1966,S,F,kimberly21@adventure-works.com,"$100,000 ",0,Bachelors,Professional,N
17312,MS.,MAYRA,KOVAR,3/28/1966,S,F,mayra3@adventure-works.com,"$110,000 ",0,Graduate Degree,Management,N
17313,MS.,RAQUEL,ALONSO,3/1/1966,S,F,raquel5@adventure-works.com,"$110,000 ",0,Graduate Degree,Management,N
17314,MS.,LISA,GUO,4/19/1966,S,F,lisa21@adventure-works.com,"$110,000 ",0,Graduate Degree,Management,N
17315,MRS.,CAROLYN,MUNOZ,12/20/1960,M,F,carolyn28@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
17316,MR.,MARVIN,SERRANO,11/14/1960,M,M,marvin17@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
17317,MS.,STACEY,ZENG,6/12/1965,S,F,stacey23@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
17318,MRS.,TIFFANY,ZHANG,12/18/1965,M,F,tiffany0@adventure-works.com,"$80,000 ",5,Bachelors,Professional,Y
17319,MS.,BRIANNA,JOHNSON,1/1/1964,S,F,brianna1@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
17320,MR.,ALAN,ZHU,9/24/1964,S,M,alan17@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
17321,MS.,KATE,KUMAR,3/13/1964,M,F,kate6@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
17322,MR.,DEREK,BECK,5/20/1964,S,M,derek18@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
17323,MR.,RAFAEL,JAI,2/24/1959,M,M,rafael35@adventure-works.com,"$100,000 ",5,Bachelors,Professional,Y
17324,MRS.,TONYA,XU,11/16/1959,M,F,tonya5@adventure-works.com,"$100,000 ",4,Bachelors,Professional,Y
17325,MS.,PAIGE,HENDERSON,11/26/1963,M,F,paige5@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
17326,MS.,PAUL,SHAKESPEAR,8/15/1963,S,F,paul4@adventure-works.com,"$70,000 ",0,Bachelors,Professional,Y
17327,MS.,JAMIE,ZHOU,6/27/1963,S,F,jamie11@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
17328,MS.,MICHELLE,COX,9/3/1963,S,F,michelle11@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
17329,MRS.,JASMINE,WILSON,10/26/1962,M,F,jasmine6@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
17330,,LATOYA,BECKER,8/15/1962,M,NA,latoya19@adventure-works.com,"$70,000 ",5,Bachelors,Professional,Y
17331,,KEITH,STONE,1/6/1962,M,NA,keith4@adventure-works.com,"$70,000 ",5,Partial College,Skilled Manual,N
17332,MR.,JONATHAN,GREEN,4/2/1958,S,M,jonathan42@adventure-works.com,"$90,000 ",2,Bachelors,Professional,Y
17333,,MISTY,CHANDER,4/17/1957,S,NA,misty17@adventure-works.com,"$70,000 ",1,Partial College,Skilled Manual,Y
17334,MR.,LUIS,LOPEZ,7/15/1957,M,M,luis52@adventure-works.com,"$70,000 ",1,Partial College,Skilled Manual,N
17335,MR.,MIGUEL,GONZALES,5/26/1976,M,M,miguel63@adventure-works.com,"$30,000 ",0,High School,Skilled Manual,Y
17336,MR.,CHASE,SANCHEZ,5/2/1976,S,M,chase18@adventure-works.com,"$30,000 ",0,High School,Skilled Manual,N
17337,MR.,MARCUS,DAVIS,8/19/1975,S,M,marcus5@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y
17338,MS.,JORDYN,LONG,2/17/1976,M,F,jordyn9@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y
17339,MR.,IAN,HAYES,11/9/1976,S,M,ian63@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,N
17340,MS.,JOY,HERNANDEZ,2/3/1980,S,F,joy4@adventure-works.com,"$30,000 ",0,High School,Skilled Manual,Y
17341,MR.,ANDY,ALONSO,11/15/1980,S,M,andy12@adventure-works.com,"$30,000 ",0,High School,Skilled Manual,N
17342,MR.,WILLIAM,JONES,5/27/1978,S,M,william19@adventure-works.com,"$30,000 ",0,Partial High School,Clerical,N
17343,MR.,TRISTAN,PRICE,10/14/1978,S,M,tristan0@adventure-works.com,"$30,000 ",0,Partial High School,Clerical,N
17344,MR.,TIMOTHY,KELLY,11/24/1978,S,M,timothy4@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y
17345,MR.,JEREMIAH,MARTIN,8/19/1978,M,M,jeremiah6@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y
17346,MR.,EDGAR,LOPEZ,2/7/1938,M,M,edgar17@adventure-works.com,"$30,000 ",2,Partial College,Clerical,N
17347,MS.,SARA,STEWART,11/8/1977,S,F,sara28@adventure-works.com,"$30,000 ",0,Partial High School,Clerical,N
17348,MS.,ARIANA,COOPER,10/23/1977,S,F,ariana16@adventure-works.com,"$30,000 ",0,Partial High School,Clerical,N
17349,MS.,CASSIE,KENNEDY,11/26/1979,M,F,cassie6@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y
17350,MRS.,EBONY,DOMINGUEZ,3/14/1939,S,F,ebony34@adventure-works.com,"$40,000 ",2,Bachelors,Management,Y
17351,MR.,TERRENCE,SHARMA,8/19/1941,M,M,terrence9@adventure-works.com,"$40,000 ",2,Bachelors,Management,Y
17352,MR.,DREW,GOEL,5/10/1942,M,M,drew20@adventure-works.com,"$50,000 ",2,Graduate Degree,Management,Y
17353,MR.,BRUCE,NAVARRO,1/11/1943,M,M,bruce31@adventure-works.com,"$60,000 ",2,Graduate Degree,Management,Y
17354,MR.,IVAN,GARCIA,8/11/1943,M,M,ivan11@adventure-works.com,"$60,000 ",2,Graduate Degree,Management,Y
17355,MR.,SHAUN,BLACK,9/5/1944,M,M,shaun20@adventure-works.com,"$10,000 ",5,High School,Skilled Manual,Y
17356,MS.,MARY,EVANS,11/11/1976,S,F,mary14@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,N
17357,MR.,BRANDON,MILLER,3/21/1976,M,M,brandon45@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y
17358,MS.,SYDNEY,BELL,2/26/1976,M,F,sydney7@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,Y
17359,MS.,MARÍA,FLORES,3/8/1975,M,F,maría35@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y
17360,MR.,KYLE,LAL,1/4/1975,M,M,kyle25@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y
17361,MR.,BLAKE,HARRIS,9/9/1973,M,M,blake13@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,Y
17362,MR.,MIGUEL,COLLINS,2/1/1972,M,M,miguel45@adventure-works.com,"$80,000 ",0,Bachelors,Management,Y
17363,MR.,BENJAMIN,HARRIS,10/9/1968,M,M,benjamin50@adventure-works.com,"$80,000 ",0,Bachelors,Management,Y
17364,MR.,IAN,PERRY,2/11/1968,M,M,ian48@adventure-works.com,"$80,000 ",0,Bachelors,Management,N
17365,MR.,THOMAS,PATTERSON,6/23/1968,M,M,thomas12@adventure-works.com,"$80,000 ",0,Bachelors,Management,N
17366,MR.,DEVIN,HARRIS,11/16/1968,M,M,devin12@adventure-works.com,"$90,000 ",4,Bachelors,Management,Y
17367,MRS.,TRINITY,COOPER,10/16/1963,M,F,trinity8@adventure-works.com,"$80,000 ",4,Bachelors,Management,Y
17368,MRS.,ALISHA,XIE,4/21/1968,S,F,alisha27@adventure-works.com,"$90,000 ",4,Partial College,Skilled Manual,N
17369,MR.,ETHAN,BROWN,7/15/1979,S,M,ethan35@adventure-works.com,"$30,000 ",0,Partial College,Skilled Manual,Y
17370,MR.,EDWIN,CHANDER,7/12/1944,M,M,edwin38@adventure-works.com,"$30,000 ",2,Partial College,Clerical,N
17371,MS.,KAYLEE,REED,8/18/1978,S,F,kaylee17@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y
17372,MS.,SARAH,LONG,2/26/1978,M,F,sarah34@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,N
17373,MR.,RYAN,GONZALES,6/28/1978,M,M,ryan20@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,N
17374,MR.,JASON,DIAZ,9/17/1978,S,M,jason19@adventure-works.com,"$40,000 ",0,Partial High School,Clerical,Y
17375,,SHEILA,GILL,6/24/1947,M,NA,sheila13@adventure-works.com,"$10,000 ",2,Partial High School,Clerical,Y
17376,MS.,JACLYN,SHE,11/11/1978,S,F,jaclyn24@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,N
17377,MS.,ISABEL,WOOD,3/8/1978,S,F,isabel2@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,N
17378,MR.,ZACHARY,FOSTER,6/9/1978,M,M,zachary15@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,Y
17379,MS.,ALEXANDRA,MORGAN,6/20/1978,S,F,alexandra6@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,N
17380,MR.,NATHAN,ADAMS,2/6/1978,S,M,nathan45@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,Y
17381,MRS.,KRYSTAL,GUO,6/20/1946,M,F,krystal18@adventure-works.com,"$20,000 ",4,High School,Skilled Manual,Y
17382,MR.,BLAKE,ALLEN,3/23/1971,M,M,blake25@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
17383,MR.,CRAIG,ORTEGA,5/1/1971,M,M,craig21@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
17384,MR.,RAYMOND,PRASAD,9/22/1971,M,M,raymond11@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
17385,MRS.,GRACE,MARTINEZ,2/3/1971,M,F,grace17@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
17386,MRS.,ALEXANDRA,SCOTT,2/4/1971,M,F,alexandra55@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
17387,MR.,AIDAN,ALEXANDER,6/14/1972,M,M,aidan20@adventure-works.com,"$50,000 ",1,Graduate Degree,Skilled Manual,Y
17388,MR.,GARRETT,RAMIREZ,4/5/1972,M,M,garrett12@adventure-works.com,"$50,000 ",1,Graduate Degree,Skilled Manual,Y
17389,MRS.,ABIGAIL,BUTLER,11/6/1972,M,F,abigail39@adventure-works.com,"$50,000 ",1,Bachelors,Skilled Manual,Y
17390,MR.,BLAKE,LEWIS,10/8/1972,M,M,blake21@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
17391,MRS.,ANGELA,BENNETT,5/12/1964,S,F,angela3@adventure-works.com,"$100,000 ",5,Partial College,Professional,Y
17392,MR.,DYLAN,JONES,7/4/1964,M,M,dylan38@adventure-works.com,"$100,000 ",5,Partial College,Professional,Y
17393,MR.,JORDAN,SHARMA,10/20/1964,S,M,jordan26@adventure-works.com,"$110,000 ",3,Bachelors,Management,Y
17394,MRS.,VERONICA,MEHTA,4/20/1964,S,F,veronica15@adventure-works.com,"$130,000 ",2,Graduate Degree,Management,N
17395,MRS.,KATHERINE,RAMIREZ,8/18/1964,S,F,katherine19@adventure-works.com,"$130,000 ",2,Graduate Degree,Management,N
17396,MR.,EDUARDO,RODRIGUEZ,3/1/1964,M,M,eduardo19@adventure-works.com,"$130,000 ",2,Graduate Degree,Management,Y
17398,MS.,KAYLEE,LOPEZ,5/24/1964,S,F,kaylee44@adventure-works.com,"$150,000 ",0,Bachelors,Management,N
17399,MR.,IAN,SANCHEZ,5/26/1964,M,M,ian84@adventure-works.com,"$150,000 ",1,Bachelors,Management,Y
17400,MRS.,EMILY,WILSON,3/11/1956,M,F,emily7@adventure-works.com,"$70,000 ",3,Partial College,Professional,Y
17401,MR.,NOAH,WRIGHT,9/2/1956,M,M,noah48@adventure-works.com,"$80,000 ",3,Partial College,Professional,N
17402,MR.,BRYCE,ROGERS,11/12/1956,M,M,bryce18@adventure-works.com,"$80,000 ",3,Partial College,Professional,Y
17403,MR.,GREG,WHITE,10/4/1956,S,M,greg9@adventure-works.com,"$80,000 ",3,Partial College,Professional,Y
17404,MRS.,GABRIELLA,BAKER,4/14/1934,S,F,gabriella40@adventure-works.com,"$50,000 ",2,Graduate Degree,Management,Y
17405,MRS.,TAMARA,WU,6/10/1934,S,F,tamara37@adventure-works.com,"$50,000 ",2,Graduate Degree,Management,Y
17406,MRS.,MARIAH,FLORES,9/16/1934,M,F,mariah17@adventure-works.com,"$60,000 ",2,Graduate Degree,Management,Y
17407,MRS.,ELIZABETH,BRYANT,8/12/1934,M,F,elizabeth46@adventure-works.com,"$80,000 ",4,Graduate Degree,Management,Y
17408,MR.,THOMAS,MILLER,7/22/1934,M,M,thomas66@adventure-works.com,"$130,000 ",1,Graduate Degree,Management,Y
17409,MRS.,CHRISTINA,JAMES,7/10/1963,S,F,christina6@adventure-works.com,"$80,000 ",4,Partial College,Professional,Y
17410,MRS.,MORGAN,LEWIS,8/16/1963,M,F,morgan42@adventure-works.com,"$80,000 ",4,Partial College,Professional,Y
17411,MRS.,JENNIFER,BROOKS,5/18/1963,M,F,jennifer72@adventure-works.com,"$80,000 ",4,Partial College,Professional,Y
17412,MS.,KAYLEE,CARTER,11/2/1963,M,F,kaylee32@adventure-works.com,"$90,000 ",0,Partial College,Professional,N
